id_tse;cargo;nome_completo;numero_candidato;nome_urna;situacao_candidatura;detalhe_situacao_candidatura;numero_partido;sigla_partido;nome_partido;municipio_nascimento;data_nascimento;genero;grau_instrucao;estado_civil;cor_raca;ocupacao;reeleicao;venceu;situacao_candidatura_urna;bens;receita_campanha;despesa_contratada_campanha;deputado_number;votes
250000623662;DEPUTADO ESTADUAL;EMERSON PEIXOTO;28026;EMERSON SHOKITO;APTO;DEFERIDO;28;PRTB;PARTIDO RENOVADOR TRABALHISTA BRASILEIRO;PINDARÉ MIRIM;27/05/1970;MASCULINO;ENSINO MÉDIO COMPLETO;SOLTEIRO(A);BRANCA;COMERCIANTE;N;NÃO ELEITO;DEFERIDO;156250.2;4160.64;3000.0;;
250000604072;DEPUTADO ESTADUAL;SANZIO RODRIGUES DA SILVA;15115;SANZIO RODRIGUES;APTO;DEFERIDO;15;MDB;MOVIMENTO DEMOCRÁTICO BRASILEIRO;ALPINÓPOLIS;29/08/1983;MASCULINO;SUPERIOR COMPLETO;CASADO(A);PARDA;EMPRESÁRIO;N;SUPLENTE;DEFERIDO;2842499.9;92155.73999999999;83205.0;;
250000629115;DEPUTADO ESTADUAL;JOZIMAR RODRIGUES DE MORAIS;33465;PASTOR JOZIMAR MORAIS;INAPTO;INDEFERIDO;33;PMN;PARTIDO DA MOBILIZAÇÃO NACIONAL;STO ANTONIO DA PLATINA;06/08/1972;MASCULINO;ENSINO MÉDIO COMPLETO;CASADO(A);BRANCA;OUTROS;N;;;;;;;
250000623952;DEPUTADO FEDERAL;MARIANA CERGOLI JANEIRO;1366;MARIANA JANEIRO;APTO;DEFERIDO;13;PT;PARTIDO DOS TRABALHADORES;JUNDIAÍ;25/08/1991;FEMININO;SUPERIOR COMPLETO;SOLTEIRO(A);PRETA;OUTROS;N;SUPLENTE;DEFERIDO;;106987.82;96588.41;1366.0;10852.0
250000602896;DEPUTADO ESTADUAL;CICERO EDINALDO DE MENEZES;51082;CÍCERO MENEZES;APTO;DEFERIDO;51;PATRIOTA;PATRIOTA;CATANDUVA;03/05/1964;MASCULINO;ENSINO MÉDIO COMPLETO;SEPARADO(A) JUDICIALMENTE;BRANCA;VENDEDOR DE COMÉRCIO VAREJISTA E ATACADISTA;N;SUPLENTE;DEFERIDO;;2090.0;1690.0;;
250000623732;DEPUTADO FEDERAL;JOSÉ MEIRELES DO NASCIMENTO;2816;JOSÉ MEIRELLES;INAPTO;INDEFERIDO;28;PRTB;PARTIDO RENOVADOR TRABALHISTA BRASILEIRO;CAMACAN;12/12/1968;MASCULINO;SUPERIOR COMPLETO;SOLTEIRO(A);PARDA;PROFESSOR DE ENSINO SUPERIOR;N;;;;693.64;;;
250000600367;DEPUTADO ESTADUAL;ANDERSON OLIVEIRA DA SILVA;90281;ANDERSON OLIVEIRA;APTO;DEFERIDO;90;PROS;PARTIDO REPUBLICANO DA ORDEM SOCIAL;SAO PAULO;28/11/1979;MASCULINO;ENSINO MÉDIO COMPLETO;CASADO(A);BRANCA;TERAPEUTA;N;SUPLENTE;DEFERIDO;;;;;
250000601979;DEPUTADO FEDERAL;RICARDO DE AQUINO SALLES;3006;RICARDO SALLES;APTO;DEFERIDO;30;NOVO;PARTIDO NOVO;SÃO PAULO;08/06/1975;MASCULINO;SUPERIOR COMPLETO;DIVORCIADO(A);BRANCA;ADVOGADO;N;SUPLENTE;DEFERIDO;8859414.45;1567339.9;1562902.79;3006.0;36603.0
250000608495;DEPUTADO ESTADUAL;JOÃO BATISTA DE PAULA;31850;MARROM CUNHA;INAPTO;INDEFERIDO;31;PHS;PARTIDO HUMANISTA DA SOLIDARIEDADE;MARILÂNDIA DO SUL;20/08/1967;MASCULINO;ENSINO MÉDIO INCOMPLETO;CASADO(A);BRANCA;REPRESENTANTE COMERCIAL;N;NÃO ELEITO;INDEFERIDO COM RECURSO;;;;;
250000605423;DEPUTADO FEDERAL;CARLOS ALBERTO DE QUADROS BEZERRA JUNIOR;4577;CARLOS BEZERRA JR;APTO;DEFERIDO;45;PSDB;PARTIDO DA SOCIAL DEMOCRACIA BRASILEIRA;SÃO PAULO;13/04/1968;MASCULINO;SUPERIOR COMPLETO;CASADO(A);BRANCA;DEPUTADO;N;SUPLENTE;DEFERIDO;959458.91;751564.88;747787.56;4577.0;76588.0
250000619431;DEPUTADO FEDERAL;RAIMUNDA FERREIRA XAVIER SANTOS;2206;TIA RAI;APTO;DEFERIDO;22;PR;PARTIDO DA REPÚBLICA;MACAIBA;08/10/1964;FEMININO;ENSINO MÉDIO COMPLETO;CASADO(A);PRETA;COZINHEIRO;N;SUPLENTE;DEFERIDO;30001.0;65356.5;50000.0;2206.0;582.0
250000617730;DEPUTADO ESTADUAL;ALESSANDRA APARECIDA MONTEIRO;18010;ALESSANDRA MONTEIRO;APTO;DEFERIDO;18;REDE;REDE SUSTENTABILIDADE;MOGI DAS CRUZES;24/10/1985;FEMININO;SUPERIOR COMPLETO;SOLTEIRO(A);BRANCA;ADMINISTRADOR;N;SUPLENTE;DEFERIDO;72313.73999999999;185069.58;185020.74;;
250000600476;DEPUTADO ESTADUAL;IDEVANIR ARCANJO DE SOUZA;90902;ARCANJO IDEVANIR;APTO;DEFERIDO;90;PROS;PARTIDO REPUBLICANO DA ORDEM SOCIAL;SÃO PAULO;25/02/1967;MASCULINO;ENSINO MÉDIO COMPLETO;CASADO(A);PRETA;JORNALEIRO;N;SUPLENTE;DEFERIDO;23000.0;;;;
250000615155;DEPUTADO FEDERAL;MARIA HELENA MENDES;4027;HELENA MENDES;INAPTO;INDEFERIDO;40;PSB;PARTIDO SOCIALISTA BRASILEIRO;PATOS DE MINAS;26/01/1970;FEMININO;SUPERIOR COMPLETO;CASADO(A);BRANCA;CORRETOR DE IMÓVEIS, SEGUROS, TÍTULOS E VALORES;N;;;300000.0;;;;
250000606897;DEPUTADO FEDERAL;ANTÔNIO CESAR SANTANA;7097;CESAR SANTANA;APTO;DEFERIDO;70;AVANTE;AVANTE;PIRASUNUNGA;01/04/1971;MASCULINO;SUPERIOR INCOMPLETO;SOLTEIRO(A);BRANCA;APOSENTADO (EXCETO SERVIDOR PÚBLICO);N;NÃO ELEITO;DEFERIDO;;2601.79;;7097.0;216.0
250000623685;DEPUTADO ESTADUAL;MARCOS ANTONIO DA CUNHA;28492;MARCOS REI MAR;APTO;DEFERIDO;28;PRTB;PARTIDO RENOVADOR TRABALHISTA BRASILEIRO;SÃO PAULO;14/02/1964;MASCULINO;SUPERIOR COMPLETO;CASADO(A);PRETA;JORNALISTA E REDATOR;N;NÃO ELEITO;DEFERIDO;;740.39;;;
250000603026;DEPUTADO ESTADUAL;ANTÔNIO MARCOS RODRIGUES;51121;DR. MARCOS;APTO;DEFERIDO;51;PATRIOTA;PATRIOTA;PITANGUEIRAS;14/02/1970;MASCULINO;SUPERIOR COMPLETO;CASADO(A);BRANCA;ADVOGADO;N;SUPLENTE;DEFERIDO;;27028.0;25001.0;;
250000602877;DEPUTADO FEDERAL;CLAUDINEI CHINEMANN;5175;CLAUDINEI BELO;APTO;DEFERIDO;51;PATRIOTA;PATRIOTA;MAIRIPORA;03/10/1964;MASCULINO;ENSINO MÉDIO COMPLETO;CASADO(A);PARDA;EMPRESÁRIO;N;NÃO ELEITO;DEFERIDO;294000.0;3095.5;;5175.0;339.0
250000601935;DEPUTADO ESTADUAL;PAULO FORTES DIAS DE SOUZA;30808;PAULO FORTES;APTO;DEFERIDO;30;NOVO;PARTIDO NOVO;RIO DE JANEIRO;01/02/1950;MASCULINO;SUPERIOR COMPLETO;CASADO(A);BRANCA;ENGENHEIRO;N;SUPLENTE;DEFERIDO;204944.02;4420.0;4398.84;;
250000617725;DEPUTADO ESTADUAL;HÁDIA CHRISTINY AMORIM ARAÚJO FEITOSA;18318;HÁDIA AMORIM;APTO;DEFERIDO;18;REDE;REDE SUSTENTABILIDADE;SANTOS;20/07/1986;FEMININO;SUPERIOR COMPLETO;CASADO(A);BRANCA;OUTROS;N;SUPLENTE;DEFERIDO;15432.01;8197.89;6997.89;;
250000617738;1º SUPLENTE;MARCUS ANDRÉ DA CUNHA;188;MARCUS ANDRÉ;APTO;DEFERIDO;18;REDE;REDE SUSTENTABILIDADE;RANCHARIA;07/09/1972;MASCULINO;ENSINO MÉDIO COMPLETO;SOLTEIRO(A);BRANCA;EMPRESÁRIO;N;NÃO ELEITO;DEFERIDO;;;;;
250000617748;DEPUTADO ESTADUAL;ROSELEI APARECIDO FRANÇOSO;18222;ROSELEI FRANÇOSO;APTO;DEFERIDO;18;REDE;REDE SUSTENTABILIDADE;SÃO CARLOS;15/05/1976;MASCULINO;SUPERIOR COMPLETO;CASADO(A);BRANCA;ADVOGADO;N;SUPLENTE;DEFERIDO;222417.96;6354.8;6354.8;;
250000602955;DEPUTADO ESTADUAL;ADILSON EUGENIO DE LIMA;51789;ADILSON LIMA;APTO;DEFERIDO;51;PATRIOTA;PATRIOTA;COTIA;15/02/1961;MASCULINO;ENSINO MÉDIO INCOMPLETO;CASADO(A);BRANCA;EMPRESÁRIO;N;SUPLENTE;DEFERIDO;3800457.4699999997;50000.0;49997.5;;
250000629591;DEPUTADO ESTADUAL;ABEL ELIAS DE CAMARGO;51911;GCM CAMARGO;APTO;DEFERIDO;51;PATRIOTA;PATRIOTA;ELIAS FAUSTO;22/05/1978;MASCULINO;ENSINO MÉDIO COMPLETO;DIVORCIADO(A);BRANCA;SERVIDOR PÚBLICO MUNICIPAL;N;SUPLENTE;INDEFERIDO COM RECURSO;;7486.0;5000.0;;
250000627921;DEPUTADO ESTADUAL;MARIA DAS GRACAS SILVA;36105;GRAÇA SILVA;INAPTO;INDEFERIDO;36;PTC;PARTIDO TRABALHISTA CRISTÃO;DOM CAVATI;17/10/1960;FEMININO;ENSINO MÉDIO COMPLETO;SOLTEIRO(A);BRANCA;OUTROS;N;;;;;;;
250000619488;DEPUTADO FEDERAL;MARCIO LUIZ ALVINO DE SOUZA;2299;MARCIO ALVINO;APTO;DEFERIDO;22;PR;PARTIDO DA REPÚBLICA;SÃO PAULO;14/06/1969;MASCULINO;SUPERIOR COMPLETO;SOLTEIRO(A);BRANCA;DEPUTADO;S;ELEITO POR QP;DEFERIDO;660243.96;958868.2;944632.54;2299.0;135844.0
250000604040;DEPUTADO ESTADUAL;GENIVAL FRANCISCO DOS SANTOS;15088;GENIVAL ZELADOR;APTO;DEFERIDO;15;MDB;MOVIMENTO DEMOCRÁTICO BRASILEIRO;LIMOEIRO;20/06/1974;MASCULINO;ENSINO FUNDAMENTAL INCOMPLETO;SOLTEIRO(A);PARDA;PORTEIRO DE EDIFÍCIO, ASCENSORISTA, GARAGISTA E ZELADOR;N;SUPLENTE;DEFERIDO;30000.0;18047.61;6761.7;;
250000600438;DEPUTADO FEDERAL;JOSE CARLOS RODRIGUES DE SOUSA SILVA;9001;JOSE CARLOS RODRIGUES;APTO;DEFERIDO;90;PROS;PARTIDO REPUBLICANO DA ORDEM SOCIAL;SÃO PAULO;09/08/1974;MASCULINO;SUPERIOR INCOMPLETO;CASADO(A);BRANCA;EMPRESÁRIO;N;NÃO ELEITO;DEFERIDO;;;;9001.0;2705.0
250000600459;DEPUTADO FEDERAL;NELSON PEDRO MIGUEL;9030;MIGUEL BOMBEIRO;APTO;DEFERIDO;90;PROS;PARTIDO REPUBLICANO DA ORDEM SOCIAL;SANTANA DO IPANEMA;10/08/1957;MASCULINO;ENSINO MÉDIO COMPLETO;DIVORCIADO(A);BRANCA;BOMBEIRO CIVIL;N;NÃO ELEITO;DEFERIDO;188000.0;9728.27;6728.2699999999995;9030.0;1726.0
250000618642;DEPUTADO ESTADUAL;ROGERIO GOMES DO NASCIMENTO;44500;ROGERIO DA VAN;APTO;DEFERIDO;44;PRP;PARTIDO REPUBLICANO PROGRESSISTA;SUZANO;15/04/1976;MASCULINO;ENSINO FUNDAMENTAL COMPLETO;CASADO(A);BRANCA;COMERCIANTE;N;NÃO ELEITO;DEFERIDO;319000.0;24000.0;22442.5;;
250000623954;1º SUPLENTE;MARILANDIA FRAZÃO DE ESPINOSA;132;PROF.. MARILANDIA FRAZAO;APTO;DEFERIDO;13;PT;PARTIDO DOS TRABALHADORES;LAVRAS DO SUL;29/02/1944;FEMININO;SUPERIOR COMPLETO;VIÚVO(A);PRETA;APOSENTADO (EXCETO SERVIDOR PÚBLICO);N;NÃO ELEITO;DEFERIDO;;;;;
250000624107;DEPUTADO ESTADUAL;SIMONE MORAIS DOS SANTOS;28660;SIMONE MORAIS;APTO;DEFERIDO;28;PRTB;PARTIDO RENOVADOR TRABALHISTA BRASILEIRO;AURELINO LEAL;25/01/1983;FEMININO;ENSINO MÉDIO COMPLETO;SOLTEIRO(A);BRANCA;VIGILANTE;N;NÃO ELEITO;DEFERIDO;;1165.0;1000.0;;
250000615191;DEPUTADO FEDERAL;VALDOMIRO LOPES DA SILVA JUNIOR;4040;VALDOMIRO LOPES;APTO;DEFERIDO;40;PSB;PARTIDO SOCIALISTA BRASILEIRO;SÃO JOSE DO RIO PRETO;20/08/1954;MASCULINO;SUPERIOR COMPLETO;CASADO(A);BRANCA;MÉDICO;N;SUPLENTE;DEFERIDO COM RECURSO;4721355.16;1362700.0;1352755.9;4040.0;60155.0
250000623802;DEPUTADO ESTADUAL;JOSUE PEREIRA SILVA;19699;JÔ;INAPTO;INDEFERIDO;19;PODE;PODEMOS;ORIENTE;06/02/1965;MASCULINO;ENSINO MÉDIO COMPLETO;CASADO(A);PARDA;EMPRESÁRIO;N;NÃO ELEITO;INDEFERIDO COM RECURSO;339700.0;30000.0;32600.0;;
250000603970;DEPUTADO FEDERAL;MANOEL LIMA DOMINGUES;1596;MANOEL DOMINGUES;APTO;DEFERIDO;15;MDB;MOVIMENTO DEMOCRÁTICO BRASILEIRO;MARÍLIA;16/07/1964;MASCULINO;SUPERIOR COMPLETO;CASADO(A);BRANCA;EMPRESÁRIO;N;SUPLENTE;DEFERIDO;267500.0;60847.91;55431.25;1596.0;1872.0
250000615449;DEPUTADO FEDERAL;VINICIUS COSTA SOUZA;2939;VINÍCIUS SOUZA;INAPTO;INDEFERIDO;29;PCO;PARTIDO DA CAUSA OPERÁRIA;ASSIS;08/06/1988;MASCULINO;SUPERIOR COMPLETO;SOLTEIRO(A);PRETA;PROFESSOR DE ENSINO MÉDIO;N;;;;1350.0;;;
250000617806;DEPUTADO FEDERAL;SERGIO TORRES DA SILVA;3320;SERGIO TORRES;APTO;DEFERIDO;33;PMN;PARTIDO DA MOBILIZAÇÃO NACIONAL;SANTO ANDRE;03/02/1982;MASCULINO;SUPERIOR COMPLETO;SOLTEIRO(A);PARDA;OUTROS;N;NÃO ELEITO;DEFERIDO;;;;3320.0;352.0
250000606951;DEPUTADO FEDERAL;MARIA ALICE CAMPOS DA SILVA;7049;MARIA ALICE;APTO;DEFERIDO;70;AVANTE;AVANTE;GUARUJÁ;09/08/1966;FEMININO;SUPERIOR COMPLETO;DIVORCIADO(A);PARDA;OUTROS;N;NÃO ELEITO;DEFERIDO;;2694.43;;7049.0;339.0
250000627831;DEPUTADO ESTADUAL;LUIS CARLOS MIRANDA;51773;BEBETO;APTO;DEFERIDO;51;PATRIOTA;PATRIOTA;BELA VISTA DO PARAISO;06/02/1971;MASCULINO;SUPERIOR COMPLETO;CASADO(A);PARDA;CONTADOR;N;SUPLENTE;DEFERIDO;300000.0;3581.5;350.5;;
250000612161;DEPUTADO FEDERAL;ANTONIO JOÃO MENDONÇA;2756;ANTONIO MENDONÇA;APTO;DEFERIDO;27;DC;DEMOCRACIA CRISTÃ;CAMPO GRANDE;07/07/1954;MASCULINO;SUPERIOR COMPLETO;DIVORCIADO(A);BRANCA;EMPRESÁRIO;N;NÃO ELEITO;DEFERIDO;;;;2756.0;750.0
250000628908;DEPUTADO FEDERAL;GILVANDA DOS SANTOS NASCIMENTO;2702;GIL DO POSTO DE SAUDE ;APTO;DEFERIDO;27;DC;DEMOCRACIA CRISTÃ;ESTANCIA;12/11/1954;FEMININO;ENSINO MÉDIO COMPLETO;CASADO(A);PARDA;OUTROS;N;NÃO ELEITO;DEFERIDO;308374.94;1504.57;;2702.0;905.0
250000627927;DEPUTADO FEDERAL;APARECIDO NUNES OLIVEIRA;3653;DR. APARECIDO;APTO;DEFERIDO;36;PTC;PARTIDO TRABALHISTA CRISTÃO;GAVIAO PEIXOTO;10/09/1949;MASCULINO;SUPERIOR COMPLETO;SOLTEIRO(A);BRANCA;OUTROS;N;NÃO ELEITO;DEFERIDO;15000.0;;;3653.0;449.0
250000618602;DEPUTADO ESTADUAL;RODRIGO SALES BARBOSA;44999;RODRIGO SALES;APTO;DEFERIDO;44;PRP;PARTIDO REPUBLICANO PROGRESSISTA;SÃO PAULO;19/03/1979;MASCULINO;SUPERIOR COMPLETO;SOLTEIRO(A);PARDA;SERVIDOR PÚBLICO ESTADUAL;N;NÃO ELEITO;DEFERIDO;;3429.57;3383.65;;
250000615163;DEPUTADO FEDERAL;TEREZINHA MARIA DOS SANTOS SILVA;4042;PROFESSORA TEREZA;APTO;DEFERIDO;40;PSB;PARTIDO SOCIALISTA BRASILEIRO;SÃO PAULO;15/05/1965;FEMININO;SUPERIOR COMPLETO;CASADO(A);PRETA;PROFESSOR DE ENSINO MÉDIO;N;SUPLENTE;DEFERIDO;19000.0;52400.0;52400.0;4042.0;3576.0
250000604916;DEPUTADO FEDERAL;CLAUDETE APARECIDA DO NASCIMENTO;7781;CLAUDETE NASCIMENTO;APTO;DEFERIDO;77;SOLIDARIEDADE;SOLIDARIEDADE;SÃO PAULO;18/12/1981;FEMININO;ENSINO FUNDAMENTAL COMPLETO;SOLTEIRO(A);PRETA;EMPRESÁRIO;N;SUPLENTE;DEFERIDO;;39859.17;26434.0;7781.0;715.0
250000601516;DEPUTADO ESTADUAL;MOACIR CAVALCANTI DOS SANTOS;50324;TIO MÔ;APTO;DEFERIDO;50;PSOL;PARTIDO SOCIALISMO E LIBERDADE;MACEIÓ;16/05/1962;MASCULINO;ENSINO FUNDAMENTAL COMPLETO;VIÚVO(A);PARDA;TAPECEIRO;N;SUPLENTE;INDEFERIDO COM RECURSO;;1526.04;1526.04;;
250000611284;DEPUTADO FEDERAL;FERNANDA MORENO DA SILVA;4339;FERNANDA MORENO;APTO;DEFERIDO;43;PV;PARTIDO VERDE;MOGI DAS CRUZES;19/02/1982;FEMININO;SUPERIOR COMPLETO;SOLTEIRO(A);BRANCA;VEREADOR;N;SUPLENTE;DEFERIDO;27540.54;52500.0;52446.7;4339.0;3612.0
250000603028;DEPUTADO ESTADUAL;DIMAS MENDES DA SILVA JUNIOR;51004;DIMAS MENDES;APTO;DEFERIDO;51;PATRIOTA;PATRIOTA;SÃO PAULO;10/02/1972;MASCULINO;SUPERIOR COMPLETO;SOLTEIRO(A);BRANCA;POLICIAL CIVIL;N;SUPLENTE;DEFERIDO;;15457.0;14038.2;;
250000609178;SENADOR;ELIANA LÚCIA FERREIRA;161;DRA. ELIANA FERREIRA;APTO;DEFERIDO;16;PSTU;PARTIDO SOCIALISTA DOS TRABALHADORES UNIFICADO;SÃO BERNARDO DO CAMPO;29/01/1968;FEMININO;SUPERIOR COMPLETO;DIVORCIADO(A);BRANCA;ADVOGADO;N;NÃO ELEITO;DEFERIDO;843432.6399999999;28980.0;24153.25;;
250000602964;DEPUTADO ESTADUAL;EDUARDO MONTEIRO;51052;EDU MONTEIRO;APTO;DEFERIDO;51;PATRIOTA;PATRIOTA;SÃO PAULO;28/09/1968;MASCULINO;SUPERIOR COMPLETO;SOLTEIRO(A);BRANCA;SERVIDOR PÚBLICO MUNICIPAL;N;SUPLENTE;DEFERIDO;118700.0;6321.6;1821.6;;
250000606226;DEPUTADO FEDERAL;EDUARDO JANZON AVALLONE NOGUEIRA;1045;EDU AVALLONE;APTO;DEFERIDO;10;PRB;PARTIDO REPUBLICANO BRASILEIRO;BAURU;11/11/1968;MASCULINO;SUPERIOR COMPLETO;CASADO(A);BRANCA;ADVOGADO;N;SUPLENTE;DEFERIDO;13339449.33;1616836.68;1609500.0;1045.0;23558.0
250000613375;DEPUTADO ESTADUAL;DANIELLI FERNANDA SIQUEIRA;17203;DANIELLI SIQUEIRA;APTO;DEFERIDO;17;PSL;PARTIDO SOCIAL LIBERAL;ITAPIRA;01/03/1986;FEMININO;SUPERIOR COMPLETO;CASADO(A);BRANCA;OUTROS;N;SUPLENTE;DEFERIDO;5000.0;1500.0;1500.0;;
250000608507;DEPUTADO ESTADUAL;MARA CRISTINA DA SILVA TAVARES;31022;MARA EVENTOS;APTO;DEFERIDO;31;PHS;PARTIDO HUMANISTA DA SOLIDARIEDADE;SANTOS;24/01/1965;FEMININO;ENSINO MÉDIO INCOMPLETO;CASADO(A);BRANCA;EMPRESÁRIO;N;SUPLENTE;DEFERIDO;;5000.0;5000.0;;
250000617749;DEPUTADO FEDERAL;RITA DE CÁSSIA MONTEIRO MARZULLO;1844;RITA TAMBOR;APTO;DEFERIDO;18;REDE;REDE SUSTENTABILIDADE;SÃO PAULO;06/01/1964;FEMININO;SUPERIOR COMPLETO;CASADO(A);BRANCA;OUTROS;N;NÃO ELEITO;DEFERIDO;623000.0;1950.0;1150.0;1844.0;322.0
250000606956;DEPUTADO FEDERAL;MÁRCIO DA SILVA ANDRADE;7063;MARCIO ANDRADE;APTO;DEFERIDO;70;AVANTE;AVANTE;SÃO PAULO;17/04/1982;MASCULINO;SUPERIOR INCOMPLETO;SOLTEIRO(A);BRANCA;OUTROS;N;NÃO ELEITO;DEFERIDO;;2601.79;;7063.0;441.0
250000606838;DEPUTADO ESTADUAL;WLADMIR DE SOUZA CARNEIRO;65023;WRA-WLADIMIR CARNEIRO;APTO;DEFERIDO;65;PC do B;PARTIDO COMUNISTA DO BRASIL;CAMPINAS;23/04/1978;MASCULINO;SUPERIOR COMPLETO;SOLTEIRO(A);BRANCA;COMERCIANTE;N;SUPLENTE;DEFERIDO;;21427.48;20200.0;;
250000615181;DEPUTADO FEDERAL;FRANCISCO MARCIO DE CARVALHO;4066;CHICO LOCO;APTO;DEFERIDO;40;PSB;PARTIDO SOCIALISTA BRASILEIRO;SANTO ANDRE;06/07/1966;MASCULINO;SUPERIOR COMPLETO;DIVORCIADO(A);BRANCA;MÉDICO;N;SUPLENTE;DEFERIDO;2958883.8;4651.0;3007.0;4066.0;4721.0
250000623512;DEPUTADO ESTADUAL;JAAZIEL BISPO DOS SANTOS;12181;JAZZE DO CAFÉ;APTO;DEFERIDO;12;PDT;PARTIDO DEMOCRÁTICO TRABALHISTA;CABIRA;28/05/1972;MASCULINO;ENSINO MÉDIO INCOMPLETO;CASADO(A);BRANCA;EMPRESÁRIO;N;SUPLENTE;DEFERIDO;425000.0;12775.0;7524.8;;
250000606270;DEPUTADO FEDERAL;VINICIUS RAPOZO DE CARVALHO;1085;VINICIUS CARVALHO;APTO;DEFERIDO;10;PRB;PARTIDO REPUBLICANO BRASILEIRO;RIO DE JANEIRO;07/01/1966;MASCULINO;SUPERIOR COMPLETO;CASADO(A);BRANCA;DEPUTADO;S;ELEITO POR QP;DEFERIDO;448626.5;1243290.5;1049591.48;1085.0;97862.0
250000619437;DEPUTADO ESTADUAL;ADRIANA RAMOS AFONSO EL RIFAI;22220;ADRIANA AFONSO;APTO;DEFERIDO;22;PR;PARTIDO DA REPÚBLICA;GUARULHOS;22/01/1965;FEMININO;SUPERIOR COMPLETO;CASADO(A);BRANCA;OUTROS;N;SUPLENTE;DEFERIDO;1240000.0;345213.2;341213.2;;
250000623568;DEPUTADO ESTADUAL;RICARDO OLIVEIRA SANTOS;12015;RICK SANTOS REBU;INAPTO;INDEFERIDO;12;PDT;PARTIDO DEMOCRÁTICO TRABALHISTA;SANTOS;13/01/1969;MASCULINO;SUPERIOR COMPLETO;CASADO(A);BRANCA;JORNALISTA E REDATOR;N;;;;;;;
250000615205;DEPUTADO FEDERAL;KARINA MASSI;1450;KARINA MASSI;APTO;DEFERIDO;14;PTB;PARTIDO TRABALHISTA BRASILEIRO;SÃO PAULO;10/09/1978;FEMININO;SUPERIOR COMPLETO;SOLTEIRO(A);BRANCA;PEDAGOGO;N;SUPLENTE;DEFERIDO;;50000.0;50000.0;1450.0;925.0
250000623713;DEPUTADO FEDERAL;NIVALDO SILVA BORGES;2814;NIVALDO BORGES;INAPTO;INDEFERIDO;28;PRTB;PARTIDO RENOVADOR TRABALHISTA BRASILEIRO;FRANCISCO SA;20/03/1985;MASCULINO;SUPERIOR COMPLETO;SOLTEIRO(A);PARDA;REPRESENTANTE COMERCIAL;N;NÃO ELEITO;INDEFERIDO COM RECURSO;270000.0;693.64;;2814.0;0.0
250000601494;DEPUTADO ESTADUAL;JORGE DAVID SALGADO;50111;FORMIGA;APTO;DEFERIDO;50;PSOL;PARTIDO SOCIALISMO E LIBERDADE;SÃO PAULO;15/11/1956;MASCULINO;ENSINO MÉDIO COMPLETO;CASADO(A);BRANCA;MOTORISTA PARTICULAR;N;SUPLENTE;DEFERIDO;875500.0;11924.060000000001;7118.0599999999995;;
250000619481;DEPUTADO ESTADUAL;APARECIDA CUSTODIO DOS SANTOS;22330;BUGRA;APTO;DEFERIDO;22;PR;PARTIDO DA REPÚBLICA;DOLCINÓPOLIS;16/04/1958;FEMININO;ENSINO MÉDIO INCOMPLETO;CASADO(A);PARDA;OUTROS;N;SUPLENTE;DEFERIDO;167000.0;595234.13;584312.64;;
250000617863;DEPUTADO FEDERAL;CARLOS ALBERTO DOS SANTOS;1899;KAKA WERÁ;APTO;DEFERIDO;18;REDE;REDE SUSTENTABILIDADE;SÃO PAULO;01/02/1964;MASCULINO;SUPERIOR COMPLETO;SOLTEIRO(A);PARDA;TERAPEUTA;N;NÃO ELEITO;DEFERIDO;12500.0;7965.0;7965.0;1899.0;4017.0
250000602928;DEPUTADO ESTADUAL;ANDERSON DIAS DE MENESES;51019;ANDERSON MENESES;APTO;DEFERIDO;51;PATRIOTA;PATRIOTA;SÃO PAULO;16/10/1976;MASCULINO;SUPERIOR COMPLETO;DIVORCIADO(A);BRANCA;ADVOGADO;N;SUPLENTE;DEFERIDO;277106.06;34298.2;18013.2;;
250000602976;DEPUTADO FEDERAL;FERNANDO CHIARELLI;5170;CHIARELLI;APTO;DEFERIDO;51;PATRIOTA;PATRIOTA;RIBEIRÃO PRETO;21/01/1957;MASCULINO;ENSINO FUNDAMENTAL INCOMPLETO;SOLTEIRO(A);BRANCA;PROFESSOR DE ENSINO FUNDAMENTAL;N;NÃO ELEITO;DEFERIDO;;58000.0;58000.0;5170.0;22261.0
250000608428;DEPUTADO ESTADUAL;AIRTON DA COSTA;35123;DR. AIRTON DA COSTA;APTO;DEFERIDO;35;PMB;PARTIDO DA MULHER BRASILEIRA;LINS;07/08/1965;MASCULINO;SUPERIOR COMPLETO;CASADO(A);BRANCA;ADVOGADO;N;SUPLENTE;DEFERIDO;;6218.3;4218.3;;
250000602905;DEPUTADO FEDERAL;JOSEVANE ALVES DE JESUS PEREIRA;5119;DR. JOSEVANE ALVES;APTO;DEFERIDO;51;PATRIOTA;PATRIOTA;SALVADOR;06/08/1990;MASCULINO;SUPERIOR COMPLETO;SOLTEIRO(A);PRETA;SERVIDOR PÚBLICO ESTADUAL;N;NÃO ELEITO;DEFERIDO;;5290.5;513.55;5119.0;673.0
250000605685;DEPUTADO ESTADUAL;PATRICIA GAMA DE QUADROS BEZERRA;45321;PATRICIA BEZERRA;APTO;DEFERIDO;45;PSDB;PARTIDO DA SOCIAL DEMOCRACIA BRASILEIRA;MANDAGUARI;02/10/1971;FEMININO;SUPERIOR COMPLETO;CASADO(A);BRANCA;VEREADOR;N;SUPLENTE;DEFERIDO;710827.2100000001;591422.7;500118.15;;
